ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,Description,Enery_kcal,Protein,Sodium,SaturatedFat,Cholesterol,Potassium,VitaminD,FoodGroup_Encoded
19165,,,,,0.2003823274273349,1.3498241456055335,-0.46607307054459307,,,,,-0.12908713420619813,-0.3091813438526687,,,,,0.2636086721284115,,1.8491118618749087,,,,,,,,,,,,,,,,,,,,,"COCOA,DRY PDR,UNSWTND",228.0,19.6,21.0,8.07,0.0,1524.0,0.0,25
19166,,,,,0.16419443216719318,1.364379603032434,-0.4653099572509165,,,,,-0.12908713420619813,-0.3091813438526687,,,,,0.18267451220487219,,2.1263817151247313,,,,,,,,,,,,,,,,,,,,,"COCOA,DRY PDR,UNSWTND,PROC W/ALKALI",220.0,18.1,19.0,7.76,0.0,2509.0,0.0,25
19168,,,,,-0.3496736805268192,-0.356803237698523,0.23980672610623394,,,,,-0.12908713420619813,-0.2797954310219375,,,,,0.16363118045815706,,-0.40746387150165975,,,,,,,,,,,,,,,,,,,,,"DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE",104.0,5.02,61.0,2.164,84.0,148.0,0.5769176136363636,25
19169,,,,,-0.23990373157105596,2.2559013704300757,0.030449677272102082,,,,,-0.12344006256439584,0.03058395890730798,,,,,0.7396919657962897,,-0.14355642081809364,,,,,,,,,,,,,,,,,,,,,"EGG CUSTARDS,DRY MIX",410.0,6.9,281.0,2.03,258.0,540.0,0.5769176136363636,25
19170,,,,,-0.38465531261162283,-0.11663819015466852,-0.23179728938588612,,,,,-0.12767536629574758,-0.31897664812957915,,,,,0.3159778344318781,,-0.40913417182244183,,,,,,,,,,,,,,,,,,,,,"EGG CUSTARDS,DRY MIX,PREP W/ WHL MILK",122.0,3.99,84.0,2.032,51.0,207.0,1.2,25
19171,,,,,-0.02277636001020567,1.4262402970967603,-0.5996178969379927,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.3457779437664727,,5.547156772086399,,,,,,,,,,,,,,,,,,,,,"COCOA,DRY PDR,UNSWTND,HERSHEY'S EUROPEAN STYLE COCOA",400.0,20.0,0.0,0.0,0.0,301.3579485636938,0.5769176136363636,25
19172,,,,,-0.6259079476792343,2.536093925897906,5.966208881855214,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.33149544495643635,,-0.4442104785588652,,,,,,,,,,,,,,,,,,,,,"GELATIN DSSRT,DRY MIX",381.0,7.8,466.0,0.0,0.0,7.0,0.0,25
19173,,,,,-0.6259079476792343,-0.2407234647189934,0.4298219362316998,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.33149544495643635,,-0.46258378208746787,,,,,,,,,,,,,,,,,,,,,"GELATIN DSSRT,DRY MIX,PREP W/ H2O",62.0,1.22,75.0,0.0,0.0,1.0,0.0,25
19175,,,,,-0.6259079476792343,2.161654783590896,-0.5996178969379927,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.30769128027304243,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT",198.0,15.67,862.0,0.0,0.0,14.0,0.0,25
19176,,,,,-0.6259079476792343,-0.6035182410844827,-0.5996178969379927,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.33149544495643635,,-0.46425408240825,,,,,,,,,,,,,,,,,,,,,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,PREP W/ H2O",20.0,0.83,48.0,0.0,0.0,1.0,0.0,25
19177,,,,,-0.619876631802544,-0.7570783169382805,-0.5996178969379927,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.08393213224913965,,-0.28052104712222287,,,,,,,,,,,,,,,,,,,,,"GELATINS,DRY PDR,UNSWTND",335.0,85.6,196.0,0.07,0.0,16.0,0.0,25
19181,,,,,-0.18441562550550533,2.213690543892065,5.123731805636281,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.29816961439968487,,-0.30891615257551797,,,,,,,,,,,,,,,,,,,,,"CANDIES,YORK BITES",394.0,1.78,46.0,4.43,1.0,108.0,0.5769176136363636,25
19182,,,,,0.3391025925912115,-0.17231281481256208,0.530552890997007,,,,,-0.12767536629574758,-0.20877947501433697,,,,,0.11126201815469043,,-0.3740578650860185,,,,,,,,,,,,,,,,,,,,,"DESSERTS,MOUSSE,CHOC,PREPARED-FROM-RECIPE",225.0,4.14,38.0,9.151,140.0,143.0,0.5769176136363636,25
19183,,,,,-0.3484674173514811,0.08022437154415765,0.7106476283046775,,,,,-0.12485183047484641,-0.257755996398889,,,,,-0.10297546399585478,,-0.25379624198970985,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,RTE",142.0,2.09,152.0,1.263,1.0,184.0,0.0,25
19184,,,,,-0.5113129460221189,2.4414834526230544,4.57886891395121,,,,,-0.12908713420619813,-0.3165278220603515,,,,,-0.2886479485263273,,-0.25045564134814574,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,DRY MIX,INST",378.0,2.3,1429.0,0.825,0.0,236.0,0.0,25
19185,,,,,-0.43893715550183543,-0.07297181787396773,0.030449677272102082,,,,,-0.11638122301214297,0.03058395890730798,,,,,0.13982701577476314,,-0.4174856734263521,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHL MILK",111.0,3.1,284.0,1.83,11.0,166.0,0.5769176136363636,25
19186,,,,,-0.4190338131087575,0.3651474506757304,0.9021890650174963,,,,,-0.09802824017628552,-0.24061421391429583,,,,,-0.1791487909827153,,-0.32895975642490277,,,,,,,,,,,,,,,,,,,,,"DESSERTS,APPL CRISP,PREPARED-FROM-RECIPE",161.0,1.75,351.0,0.685,0.0,78.0,0.5769176136363636,25
19187,,,,,-0.6259079476792343,2.5761214338218816,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.2315179532861819,,-0.4525619801627755,,,,,,,,,,,,,,,,,,,,,"FLAN,CARAMEL CUSTARD,DRY MIX",348.0,0.0,432.0,3.452267130383306,0.0,153.0,0.5769176136363636,25
19188,,,,,-0.4992503142687383,2.492427553617205,2.6726119063471385,,,,,-0.12908713420619813,-0.3312207784757172,,,,,-0.09345379812249721,,-0.1619297243466963,,,,,,,,,,,,,,,,,,,,,"DESSERTS,PUDD,CHOC,DRY MIX,REG",362.0,2.6,353.0,1.234,0.0,209.0,0.0,25
19189,,,,,-0.43592149756349025,-0.042405357277477164,0.3130656022991847,,,,,-0.12908713420619813,-0.31897664812957915,,,,,0.15887034752147827,,-0.40913417182244183,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHOLE MILK",120.0,3.16,98.0,1.81,9.0,150.0,1.1,25
19190,,,,,-0.5016628406194144,-0.038038720049407046,0.3046713560687423,,,,,-0.12767536629574758,-0.32632312633726196,,,,,0.18743534514155097,,-0.40913417182244183,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK",111.0,3.28,102.0,1.289,7.0,156.0,1.0,25
19191,,,,,-0.48718768251535766,-0.05841636044706751,0.030449677272102082,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.13982701577476314,,-0.4408698779173011,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK",107.0,2.9,246.0,1.37,6.0,132.0,0.5769176136363636,25
19193,,,,,-0.4660780769469417,-0.0511386317336174,0.47713496043964704,,,,,-0.12908713420619813,-0.3165278220603515,,,,,-0.098214631059176,,-0.4475510792004293,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,RICE,RTE",118.0,3.53,123.0,1.764,18.0,60.0,0.5769176136363636,25
19194,,,,,-0.619876631802544,2.5615659763949816,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.27912628265296974,,-0.16694062530904252,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,RICE,DRY MIX",376.0,2.7,366.0,3.452267130383306,0.0,5.0,0.5769176136363636,25
19195,,,,,-0.4558248399565682,-0.004561167967536493,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.14458784871144192,,-0.40412327086009564,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,RICE,DRY MIX,PREP W/ WHL MILK",121.0,3.25,108.0,1.682,11.0,128.0,0.8,25
19198,,,,,-0.619876631802544,2.6743707714534586,4.360618511959711,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.32673461201975756,,-0.4458807788796472,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,TAPIOCA,DRY MIX",369.0,0.1,477.0,3.452267130383306,0.0,5.0,0.0,25
19199,,,,,-0.451602918842885,-0.05004697242659984,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.14458784871144192,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,TAPIOCA,DRY MIX,PREP W/ WHL MILK",115.0,2.84,120.0,1.724,12.0,131.0,0.9,25
19201,,,,,-0.3979242075403415,0.06530502768158487,0.6953853624311459,,,,,-0.126263598385297,-0.26020482246811666,,,,,-0.11249712986921234,,-0.45089167984199346,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,RTE",130.0,1.45,142.0,1.016,1.0,65.0,0.0,25
19202,,,,,-0.5897200524190925,2.623426670459308,6.4897046013173405,,,,,-0.12908713420619813,-0.32877195240648954,,,,,-0.2886479485263273,,-0.46425408240825,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,DRY MIX,INST",377.0,0.0,1441.0,0.432,0.0,12.0,0.0,25
19203,,,,,-0.45099978725521594,-0.04022203866344217,0.7762753715608625,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.13506618283808436,,-0.45423228048355757,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK",114.0,2.7,286.0,1.74,11.0,128.0,0.5769176136363636,25
19204,,,,,-0.5227724461878304,-0.022027716879816833,0.030449677272102082,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.13506618283808436,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK",107.0,2.76,268.0,0.974,6.0,130.0,0.8,25
19205,,,,,-0.4552217083688992,-0.11627430371899608,-0.246296441965741,,,,,-0.126263598385297,-0.32632312633726196,,,,,0.3493036649886296,,-0.41080447214322385,,,,,,,,,,,,,,,,,,,,,"EGG CUSTARDS,DRY MIX,PREP W/ 2% MILK",112.0,4.13,87.0,1.475,49.0,214.0,1.1,25
19206,,,,,-0.6017826841724732,2.645259856599658,5.454922975091912,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.3219737790830788,,-0.4525619801627755,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,DRY MIX,REG",379.0,0.3,635.0,0.09,0.0,20.0,0.0,25
19207,,,,,-0.45099978725521594,-0.06860518064589761,0.7045427219552648,,,,,-0.12908713420619813,-0.31897664812957915,,,,,0.1255445169647268,,-0.45924318144590376,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK",113.0,2.8,156.0,1.643,9.0,119.0,1.1,25
19208,,,,,-0.5275974988891827,0.00016935569620605856,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.1541095145847995,,-0.40412327086009564,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,RICE,DRY MIX,PREP W/ 2% MILK",111.0,3.29,109.0,0.967,6.0,130.0,0.8,25
19209,,,,,-0.5251849725385065,-0.045316448762857287,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.1541095145847995,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK",105.0,2.88,121.0,0.991,6.0,133.0,0.9,25
19212,,,,,-0.5215661830124924,-0.0827967516371254,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.16839201339483584,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK",101.0,2.94,159.0,1.017,7.0,137.0,0.9,25
19213,,,,,-0.5016628406194144,-0.26692328808741383,0.030449677272102082,,,,,-0.11638122301214297,0.03058395890730798,,,,,0.2540870062550539,,-0.4158153731055701,,,,,,,,,,,,,,,,,,,,,"RENNIN,CHOC,DRY MIX,PREP W/ 2% MILK",85.0,3.24,52.0,1.231,7.0,182.0,0.9,25
19214,,,,,-0.5191536566618162,-0.3080424553184071,0.030449677272102082,,,,,-0.11638122301214297,0.03058395890730798,,,,,0.23028284157166,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"RENNIN,VANILLA,DRY MIX,PREP W/ 2% MILK",77.0,3.06,46.0,1.061,7.0,142.0,0.9,25
19216,,,,,0.9362028643835497,1.4113209532341877,3.6577911684835898,,,,,-0.12485183047484641,-0.21122830108356458,,,,,-0.14106212748928504,,-0.25045564134814574,,,,,,,,,,,,,,,,,,,,,"CANDIES,PRALINE,PREPARED-FROM-RECIPE",485.0,3.3,48.0,2.224,0.0,217.0,0.5769176136363636,25
19217,,,,,-0.619876631802544,-0.5314687268213263,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.33625627789311513,,-0.4442104785588652,,,,,,,,,,,,,,,,,,,,,"FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",24.0,0.5,5.0,0.0,0.0,26.0,0.5769176136363636,25
19218,,,,,-0.3918928916636512,0.03219136203538675,0.5381840239337727,,,,,-0.12485183047484641,-0.29693721350653074,,,,,-0.00775880526227913,,-0.4475510792004293,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,TAPIOCA,RTE",130.0,1.95,145.0,0.962,1.0,92.0,0.0,25
19219,,,,,-0.47512505076197714,-0.1093604614412184,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.19219617807822975,,-0.4325183763133907,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK",104.0,3.1,163.0,1.8,7.0,159.0,0.5769176136363636,25
19220,,,,,-0.42687452374845486,2.5724825694651567,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,0.44452032372220524,,-0.03999780092960567,,,,,,,,,,,,,,,,,,,,,"DESSERTS,RENNIN,CHOC,DRY MIX",363.0,2.4,70.0,1.94,0.0,430.0,0.5769176136363636,25
19221,,,,,-0.42446199739777873,-0.27165381175115644,0.030449677272102082,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.24456534038169636,,-0.4158153731055701,,,,,,,,,,,,,,,,,,,,,"RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",96.0,3.2,51.0,1.999,12.0,179.0,0.9,25
19222,,,,,-0.6259079476792343,2.8453973962195365,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,0.21123950982494488,,-0.45423228048355757,,,,,,,,,,,,,,,,,,,,,"DESSERTS,RENNIN,VANILLA,DRY MIX",383.0,0.0,6.0,3.452267130383306,0.0,3.0,0.5769176136363636,25
19223,,,,,-0.4407465502648425,-0.3127729789821497,0.030449677272102082,,,,,-0.11638122301214297,0.03058395890730798,,,,,0.22076117569830245,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK",89.0,3.03,46.0,1.846,13.0,140.0,0.9,25
19225,,,,,-0.619876631802544,-0.03658317430671705,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,17.426411408855422,,0.7149779440638875,,,,,,,,,,,,,,,,,,,,,"DESSERTS,RENNIN,TABLETS,UNSWTND",84.0,1.0,26050.0,0.041,0.0,292.0,0.5769176136363636,25
19226,,,,,0.4356036466182562,1.5426839565119626,3.803545807575815,,,,,-0.12908713420619813,0.048347262254561416,,,,,-0.30769128027304243,,-0.2287417371779789,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,CHOC,CREAMY,RTE",397.0,1.1,183.0,5.526,0.0,196.0,0.0,25
19227,,,,,0.8216078627264344,1.1606031990558303,2.452835277768286,,,,,-0.126263598385297,-0.06674756299913595,,,,,-0.2838871155896485,,-0.37572816540680054,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,COCONUT-NUT,RTE",433.0,1.5,195.0,8.631,0.0,186.0,0.0,25
19228,,,,,0.41750969898818524,1.692605168009035,4.249203971082931,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.33149544495643635,,-0.43919957759651895,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,CRM CHEESE-FLAVOR,RTE",415.0,0.1,191.0,4.545,0.0,35.0,0.5769176136363636,25
19230,,,,,0.3529746191075992,1.7133466948423681,4.215626986161162,,,,,-0.12908713420619813,0.0410007840468786,,,,,-0.33149544495643635,,-0.43919957759651895,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,VANILLA,CREAMY,RTE",418.0,0.0,184.0,2.974,0.0,34.0,0.0,25
19231,,,,,-0.5221693146001614,-0.07224404500262273,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.19219617807822975,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK",103.0,2.99,113.0,1.035,7.0,163.0,0.9,25
19232,,,,,-0.4449684713785257,-0.07733845510203785,0.030449677272102082,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.18267451220487219,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK",113.0,2.95,112.0,1.8,12.0,160.0,0.9,25
19233,,,,,-0.6259079476792343,-0.02348326262250683,0.5542094031009805,,,,,-0.11214591928079126,-0.33366960454494476,,,,,-0.1553446262993214,,-0.4057935711808777,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,VANILLA,RTE,FAT FREE",89.0,2.02,191.0,0.0,0.0,108.0,0.0,25
19234,,,,,-0.6047983421108183,0.0183636774798314,0.48247675349538305,,,,,-0.12485183047484641,-0.3312207784757172,,,,,-0.098214631059176,,-0.4475510792004293,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,TAPIOCA,RTE,FAT FREE",94.0,1.44,187.0,0.122,1.0,70.0,0.0,25
19235,,,,,-0.6078140000491634,0.002352674310241182,0.6022855406026045,,,,,-0.12908713420619813,-0.33366960454494476,,,,,-0.16010545923600017,,-0.18364362851686317,,,,,,,,,,,,,,,,,,,,,"PUDDINGS,CHOC,RTE,FAT FREE",93.0,1.93,110.0,0.0,1.0,208.0,0.0,25
19236,,,,,1.5290812150622048,1.098742504991504,2.803104279565832,,,,,-0.10367531181808783,0.03058395890730798,,,,,0.7016053023028594,,-0.21537933461172237,,,,,,,,,,,,,,,,,,,,,"CANDIES,HERSHEY'S MILK CHOC W/ ALMOND BITES",550.0,9.76,74.0,17.39,19.0,471.0,0.5769176136363636,25
19238,,,,,1.1744398415128163,1.2508470351026117,3.0656152525905718,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.18743534514155097,,-0.32394885546255653,,,,,,,,,,,,,,,,,,,,,"CANDIES,REESE'S BITES",521.0,11.34,179.0,18.0,7.0,382.0,0.5769176136363636,25
19239,,,,,1.3095413171506787,1.1642420634125552,2.4696237702291706,,,,,-0.12202829465394527,0.03058395890730798,,,,,-0.022041304072315478,,-0.2604774432728381,,,,,,,,,,,,,,,,,,,,,"CANDIES,REESE'S NUTRAGEOUS CANDY BAR",517.0,11.28,141.0,8.86,3.0,364.0,0.5769176136363636,25
19240,,,,,-0.3122795220913394,2.590676891248782,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.2934087814630061,,-0.2671586445559664,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,CHOC,CREAMY,DRY MIX",389.0,1.3,76.0,3.452267130383306,0.0,180.0,0.5769176136363636,25
19241,,,,,0.1617819058165171,1.855626291190318,-0.5988547836443162,,,,,-0.12908713420619813,-0.27000012674502705,,,,,-0.2886479485263273,,-0.3105864528963,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ BUTTER",408.0,1.11,124.0,8.369,24.0,143.0,0.2,25
19243,,,,,1.2064058156592745,1.54959779878974,3.980588091708779,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.0636536887879026,,-0.335640957708031,,,,,,,,,,,,,,,,,,,,,"CANDIES,HEATH BITES",530.0,3.94,245.0,15.62,19.0,210.0,0.5769176136363636,25
19244,,,,,-0.33037346972141024,2.6561764496698332,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.33149544495643635,,-0.465924382729032,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,VANILLA,CREAMY,DRY MIX",410.0,0.3,13.0,3.452267130383306,0.0,7.0,0.5769176136363636,25
19246,,,,,-0.6259079476792343,2.6962039575938093,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.32673461201975756,,-0.45089167984199346,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,WHITE,FLUFFY,DRY MIX",371.0,2.3,234.0,3.452267130383306,0.0,117.0,0.5769176136363636,25
19247,,,,,-0.6259079476792343,1.5208507703716119,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.32673461201975756,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"FROSTINGS,WHITE,FLUFFY,DRY MIX,PREP W/H2O",244.0,1.5,156.0,0.0,0.0,77.0,0.5769176136363636,25
19248,,,,,1.4548960297789144,1.3367242339213232,3.3464409446635495,,,,,-0.1149694551016924,0.03058395890730798,,,,,0.17315284633151462,,-0.24377444006501747,,,,,,,,,,,,,,,,,,,,,"CANDIES,HERSHEY'S,ALMOND JOY BITES",563.0,5.58,39.0,20.6,11.0,306.0,0.5769176136363636,25
19249,,,,,1.2643064480755013,1.258124763816062,2.478018016459613,,,,,-0.12061652674349471,0.34465521663110144,,,,,-0.012519638198957912,,-0.24878534102736366,,,,,,,,,,,,,,,,,,,,,"CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC",521.0,9.53,264.0,13.21,6.0,295.0,0.0,25
19250,,,,,1.0532103923913414,1.5586949596815527,3.5181414357407776,,,,,-0.11073415137034069,0.03058395890730798,,,,,0.3112170014951993,,-0.32561915578333867,,,,,,,,,,,,,,,,,,,,,"CANDIES,HERSHEY,KIT KAT BIG KAT BAR",520.0,6.24,64.0,17.99,9.0,294.0,0.5769176136363636,25
19252,,,,,0.7866262306416308,1.4844621268043612,3.4509874658972395,,,,,-0.12344006256439584,0.03058395890730798,,,,,-0.05536713462906696,,-0.30557555193395386,,,,,,,,,,,,,,,,,,,,,"CANDIES,REESE'S,FAST BREAK,MILK CHOC PNT BTR & SFT NUGTS",474.0,8.66,330.0,8.23,4.0,284.0,0.5769176136363636,25
19254,,,,,1.2872254484069243,1.4182347955119652,3.6318453164985867,,,,,-0.11779299092259354,0.03058395890730798,,,,,0.41595532610213254,,-0.28052104712222287,,,,,,,,,,,,,,,,,,,,,"CANDIES,MARS SNACKFOOD US,DOVE MILK CHOC",546.0,5.94,63.0,19.24,18.0,301.3579485636938,0.5769176136363636,25
19255,,,,,1.3312540543067637,1.4044071109564096,2.931307312903496,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.16962712510935773,,0.06523111927966443,,,,,,,,,,,,,,,,,,,,,"CANDIES,MARS SNACKFOOD US,DOVE DK CHOC",520.0,5.19,4.0,19.209,7.0,301.3579485636938,0.5769176136363636,25
19256,,,,,0.5302953058822937,1.7351798809827184,3.876041570475089,,,,,-0.11920475883304414,0.03058395890730798,,,,,0.32549950030523567,,-0.40913417182244183,,,,,,,,,,,,,,,,,,,,,"CANDIES,MARS SNACKFOOD US,MILKYWAYCARAML,MILKCHOCOV",463.0,4.28,273.0,13.157,20.0,301.3579485636938,0.5769176136363636,25
19258,,,,,0.6056867543409222,1.7013384424651754,3.527298795264896,,,,,-0.12344006256439584,0.03058395890730798,,,,,0.04937118997786626,,-0.2654883442351843,,,,,,,,,,,,,,,,,,,,,"CANDIES,MARS SNACKFOOD US,MILKY WAY CARML. DKCHOCCOV",458.0,3.82,246.0,13.814,17.0,301.3579485636938,0.5769176136363636,25
19260,,,,,-0.17657491486580795,0.02236642827222908,-0.10664670922292872,,,,,-0.11638122301214297,-0.26265364853734424,,,,,0.30169533562184175,,-0.4341886766341728,,,,,,,,,,,,,,,,,,,,,"ICE CREAMS,VANILLA,LT,NO SUGAR ADDED",169.0,3.97,96.0,4.048,27.0,196.0,0.1,25
19263,,,,,-0.619876631802544,-0.022027716879816833,0.7343041404086511,,,,,0.005030817286606342,-0.33366960454494476,,,,,-0.3219737790830788,,-0.4341886766341728,,,,,,,,,,,,,,,,,,,,,"FROZEN NOVELTIES,FRUIT & JUC BARS",87.0,1.2,4.0,0.0,0.0,53.0,0.0,25
19265,,,,,-0.27971041635721183,0.21777344422836512,-0.16845888601073084,,,,,-0.11920475883304414,-0.26020482246811666,,,,,0.23028284157166,,-0.3857499673314929,,,,,,,,,,,,,,,,,,,,,"ICE CREAMS,CHOC,LT,NO SUGAR ADDED",173.0,3.54,75.0,3.61,16.0,196.0,0.1,25
19268,,,,,1.1834868153278515,1.4244208649183978,2.6436136011874285,,,,,-0.12908713420619813,-0.2773466049527099,,,,,0.13030534990140558,,-0.014943296117874646,,,,,,,,,,,,,,,,,,,,,"CANDIES,DK CHOC COATD COFFEE BNS",540.0,7.5,25.0,15.0,13.0,342.0,0.5769176136363636,25
19269,,,,,-0.4148118919950743,2.3432341149914775,2.3536305495903322,,,,,1.5650343583344901,0.03058395890730798,,,,,0.004289087045117866,,0.006497964942973459,,,,,,,,,,,,,,,,,,,,,"SNACKS,GENERAL MILLS,BETTY CROCKER FRT RL UPS,BRY FLV,W/VT C",373.0,0.1,317.0,0.99,41.551994091580504,301.3579485636938,0.5769176136363636,25
19270,,,,,0.037536798756697194,0.2690814316581886,1.335637415825788,,,,,-0.11920475883304414,-0.26020482246811666,,,,,0.17315284633151462,,-0.3105864528963,,,,,,,,,,,,,,,,,,,,,"ICE CREAMS,CHOC",216.0,3.8,76.0,6.8,34.0,249.0,0.2,25
19271,,,,,-0.11927741403725023,0.24724824551783825,0.030449677272102082,,,,,-0.02038100510150398,0.03058395890730798,,,,,0.22552200863498123,,-0.43084807599260866,,,,,,,,,,,,,,,,,,,,,"ICE CREAMS,STRAWBERRY",192.0,3.2,60.0,5.19,29.0,188.0,0.5769176136363636,25
